1.079907441780000088e+00
9.541932433699999994e-01
9.074621939179999819e-01
9.023668097939999688e-01
9.132350442179999472e-01
9.733821565610000226e-01
1.222418334309999910e+00
1.552397796780000006e+00
1.503622036139999896e+00
1.315060350920000065e+00
1.352293771010000034e+00
1.319389306159999942e+00
1.289108267900000104e+00
1.249413893729999891e+00
1.248650003959999921e+00
1.322552057120000013e+00
1.586017600629999968e+00
2.122448411440000182e+00
2.411051083529999861e+00
2.360843052979999968e+00
2.205026350759999865e+00
2.044232253240000130e+00
1.724615833559999922e+00
1.401548621289999907e+00
1.076338527050000105e+00
9.527965229320000118e-01
9.207576328059999815e-01
9.120108793250000234e-01
9.089763386389999589e-01
9.633340844990000429e-01
1.176762491559999901e+00
1.481478725599999935e+00
1.422943249330000048e+00
1.245746939030000000e+00
1.257623041860000068e+00
1.295553255379999991e+00
1.248558361850000020e+00
1.201494647489999901e+00
1.219415478890000015e+00
1.289689586249999964e+00
1.539356041910000084e+00
2.069895425939999978e+00
2.401471368010000162e+00
2.360133625280000036e+00
2.207778877960000052e+00
2.047147084890000190e+00
1.744738480489999910e+00
1.428629980309999992e+00
1.121036422129999988e+00
9.856314362029999776e-01
9.321659405229999473e-01
9.246900313129999827e-01
9.251503632609999750e-01
9.864989129679999635e-01
1.222509976180000013e+00
1.521066485359999998e+00
1.471232406449999974e+00
1.296348039870000024e+00
1.340288815679999912e+00
1.311558540090000058e+00
1.282925925520000066e+00
1.260683340359999960e+00
1.257923270660000092e+00
1.321639685240000084e+00
1.588203086790000107e+00
2.128315475890000030e+00
2.433118740019999837e+00
2.397725761129999800e+00
2.253360025530000144e+00
2.093340247610000038e+00
1.790512568670000082e+00
1.492896304290000087e+00
1.193572241170000048e+00
1.071447917229999991e+00
1.035921291329999994e+00
1.026103362079999970e+00
1.034528898600000080e+00
1.092567279320000084e+00
1.343513560539999929e+00
1.645672332089999967e+00
1.581473295099999898e+00
1.394543848839999933e+00
1.435853972020000091e+00
1.384499932039999992e+00
1.338523751499999914e+00
1.307617499740000078e+00
1.306608711670000034e+00
1.377032571820000051e+00
1.641620921189999915e+00
2.184737309199999977e+00
2.469505808160000093e+00
2.422256106029999856e+00
2.265387122619999971e+00
2.093916613299999785e+00
1.777715487680000095e+00
1.466594591190000019e+00
1.150496082779999929e+00
1.022457920469999948e+00
9.705902040649999618e-01
9.532090156339999565e-01
9.446161991910000388e-01
9.912798354480000240e-01
1.222271823750000097e+00
1.507522967639999933e+00
1.448209941570000048e+00
1.318650493470000074e+00
1.309519213570000007e+00
1.277017634659999956e+00
1.219852974940000001e+00
1.202898232769999964e+00
1.201092168640000013e+00
1.250096292380000085e+00
1.508639541470000012e+00
2.027935603480000015e+00
2.316657361529999903e+00
2.263089203229999846e+00
2.106363003709999848e+00
1.936965603250000001e+00
1.623911527680000022e+00
1.318607760529999950e+00
1.013514351340000008e+00
8.964001482079999583e-01
8.567003895329999841e-01
8.522178084570000145e-01
8.566483972330000141e-01
9.182333232970000259e-01
1.165708216090000082e+00
1.479275857590000021e+00
1.435533463749999905e+00
1.214723365860000071e+00
1.227785397589999938e+00
1.185011527129999909e+00
1.145617462049999924e+00
1.131818488029999958e+00
1.134854155029999978e+00
1.225828976969999928e+00
1.530139205150000015e+00
2.109184495880000121e+00
2.425818994460000155e+00
2.396327204359999907e+00
2.256898838620000181e+00
2.096843799699999789e+00
1.789877046360000001e+00
1.483494675039999988e+00
1.181428322399999953e+00
1.050997772419999921e+00
1.000448317820000099e+00
9.859756820280000111e-01
9.799215017479999679e-01
1.030939919940000005e+00
1.252769658260000085e+00
1.601832451219999953e+00
1.538314347600000076e+00
1.356983599010000097e+00
1.395145391080000019e+00
1.300455854820000035e+00
1.240131240750000030e+00
1.196916394170000064e+00
1.170458891100000010e+00
1.217299594089999992e+00
1.476584180159999926e+00
2.062205903470000212e+00
2.373160481349999795e+00
2.331038827610000030e+00
2.198125178220000198e+00
2.030282878429999993e+00
1.696653597739999908e+00
1.382454523849999894e+00
1.066749540440000033e+00
9.283976026339999521e-01
8.772161456179999872e-01
8.635493000339999892e-01
8.644753567809999595e-01
9.268013716359999599e-01
1.161354090249999915e+00
1.484302011200000049e+00
