Ppv,Pdg,Pch,Pdch,SOC,Pbuy,Psell,Eload,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed
0.0,0.0,0.0,0.0,0,0.0,0.0,3568.2990504508775,0.0,0.08169,0.1635,3568.2990504508775,0.0,-4.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3720.419986736337,0.0,0.08169,0.1635,3720.419986736337,0.0,-4.6000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3571.1757864847136,0.0,0.08169,0.1635,3571.1757864847136,0.0,-5.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3245.6936523707386,0.0,0.08169,0.1635,3245.6936523707386,0.0,-5.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2618.9977888793564,0.0,0.08169,0.1635,2618.9977888793564,0.0,-6.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2007.6502854602288,0.0,0.08169,0.1635,2007.6502854602288,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1389.8485111200741,0.0,0.08169,0.1635,1389.8485111200741,0.0,-6.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1165.9367885947365,0.0,0.08169,0.1635,1165.9367885947365,0.0,-7.300000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1086.6383701943737,0.0,0.08169,0.1635,1086.6383701943737,0.0,-7.800000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1074.7420933627227,0.0,0.08169,0.1635,1074.7420933627227,0.0,-8.200000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1082.4854881004158,0.0,0.08169,0.1635,1082.4854881004158,0.0,-8.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1228.1413386677282,0.0,0.08169,0.1635,1228.1413386677282,0.0,-8.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1663.2487452650805,0.0,0.08169,0.1635,1663.2487452650805,0.0,-8.700000000000001,10
7.791370709131002e-14,0.0,0.0,0.0,0,0.0,0.0,2200.443510753391,7.791370709131002e-14,0.08169,0.1635,2200.443510753391,216.01096063260167,-8.0,10
1.7745085813310825e-13,0.0,0.0,0.0,0,0.0,0.0,2050.2714009088986,1.7745085813310825e-13,0.08169,0.1635,2050.2714009088986,492.08715575283543,-6.7,10
1.5174426730839417e-13,0.0,0.0,0.0,0,0.0,0.0,1801.6002818577592,1.5174426730839417e-13,0.08169,0.1635,1801.6002818577592,420.79937054092113,-5.1000000000000005,10
3.1902620789137194e-13,0.0,0.0,0.0,0,0.0,0.0,1803.6421155539554,3.1902620789137194e-13,0.08169,0.1635,1803.6421155539554,885.0253793384767,-3.3000000000000003,10
3.490689529334567e-13,0.0,0.0,0.0,0,0.0,0.0,1842.395859552627,3.490689529334567e-13,0.08169,0.1635,1842.395859552627,968.4693208507874,-1.8,10
3.4834580899262524e-13,0.0,0.0,0.0,0,0.0,0.0,1800.0948620986994,3.4834580899262524e-13,0.08169,0.1635,1800.0948620986994,966.4935458791141,-0.7000000000000001,10
3.1462735753214745e-13,0.0,0.0,0.0,0,0.0,0.0,1741.8744832845987,3.1462735753214745e-13,0.08169,0.1635,1741.8744832845987,872.8986040631385,-0.1,10
2.5563474163820704e-13,0.0,0.0,0.0,0,0.0,0.0,1731.159182298417,2.5563474163820704e-13,0.08169,0.1635,1731.159182298417,709.1434262794033,-0.3,10
1.722447100929704e-13,0.0,0.0,0.0,0,0.0,0.0,1828.5291266857694,1.722447100929704e-13,0.08169,0.1635,1828.5291266857694,477.7225225765069,-1.3,10
7.329371087054182e-14,0.0,0.0,0.0,0,0.0,0.0,2220.0399231342562,7.329371087054182e-14,0.08169,0.1635,2220.0399231342562,203.23701719664945,-2.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2979.217051341753,0.0,0.08169,0.1635,2979.217051341753,0.0,-4.6000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3568.2990504508775,0.0,0.08169,0.1635,3568.2990504508775,0.0,-5.6000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3720.419986736337,0.0,0.08169,0.1635,3720.419986736337,0.0,-6.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3571.1757864847136,0.0,0.08169,0.1635,3571.1757864847136,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3245.6936523707386,0.0,0.08169,0.1635,3245.6936523707386,0.0,-6.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2618.9977888793564,0.0,0.08169,0.1635,2618.9977888793564,0.0,-7.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2007.6502854602288,0.0,0.08169,0.1635,2007.6502854602288,0.0,-7.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1378.125271042338,0.0,0.08169,0.1635,1378.125271042338,0.0,-7.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1178.1272279080429,0.0,0.08169,0.1635,1178.1272279080429,0.0,-8.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1117.4454012695023,0.0,0.08169,0.1635,1117.4454012695023,0.0,-8.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1127.2241408251195,0.0,0.08169,0.1635,1127.2241408251195,0.0,-9.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1149.92223701991,0.0,0.08169,0.1635,1149.92223701991,0.0,-9.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1293.2637210036103,0.0,0.08169,0.1635,1293.2637210036103,0.0,-9.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1749.639507616531,0.0,0.08169,0.1635,1749.639507616531,0.0,-8.5,10
2.819765498549867e-14,0.0,0.0,0.0,0,0.0,0.0,2232.4985694161305,2.819765498549867e-14,0.08169,0.1635,2232.4985694161305,78.17049440952522,-7.2,10
3.9049158669407953e-14,0.0,0.0,0.0,0,0.0,0.0,2025.001545959048,3.9049158669407953e-14,0.08169,0.1635,2025.001545959048,108.2618769657303,-5.300000000000001,10
6.018301669167054e-14,0.0,0.0,0.0,0,0.0,0.0,1744.861530249055,6.018301669167054e-14,0.08169,0.1635,1744.861530249055,166.87040402016055,-3.5,10
6.999362621845302e-14,0.0,0.0,0.0,0,0.0,0.0,1726.8570560042072,6.999362621845302e-14,0.08169,0.1635,1726.8570560042072,194.08491207715284,-2.0,10
6.823300389410921e-14,0.0,0.0,0.0,0,0.0,0.0,1728.8642823496202,6.823300389410921e-14,0.08169,0.1635,1728.8642823496202,189.21018017312164,-0.6000000000000001,10
5.458637966365573e-14,0.0,0.0,0.0,0,0.0,0.0,1696.681609080868,5.458637966365573e-14,0.08169,0.1635,1696.681609080868,151.3685526085775,0.4,10
7.177652935497403e-14,0.0,0.0,0.0,0,0.0,0.0,1647.5954079140513,7.177652935497403e-14,0.08169,0.1635,1647.5954079140513,199.04552688485109,0.7000000000000001,10
4.011302370547735e-14,0.0,0.0,0.0,0,0.0,0.0,1646.5312318774747,4.011302370547735e-14,0.08169,0.1635,1646.5312318774747,111.22929595657055,0.0,10
2.4498283919393145e-14,0.0,0.0,0.0,0,0.0,0.0,1748.3720133941042,2.4498283919393145e-14,0.08169,0.1635,1748.3720133941042,67.92628760706597,-1.4,10
1.2862163387726516e-14,0.0,0.0,0.0,0,0.0,0.0,2142.3550724641505,1.2862163387726516e-14,0.08169,0.1635,2142.3550724641505,35.661300993709645,-2.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2902.7564357055953,0.0,0.08169,0.1635,2902.7564357055953,0.0,-4.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3494.087912615614,0.0,0.08169,0.1635,3494.087912615614,0.0,-4.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3646.3386264665096,0.0,0.08169,0.1635,3646.3386264665096,0.0,-5.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3495.796650560524,0.0,0.08169,0.1635,3495.796650560524,0.0,-5.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3168.6706672843575,0.0,0.08169,0.1635,3168.6706672843575,0.0,-6.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2557.807666776191,0.0,0.08169,0.1635,2557.807666776191,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1986.5462903608795,0.0,0.08169,0.1635,1986.5462903608795,0.0,-6.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1422.9331384686077,0.0,0.08169,0.1635,1422.9331384686077,0.0,-7.1000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1223.9668269795307,0.0,0.08169,0.1635,1223.9668269795307,0.0,-7.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1147.9993660920302,0.0,0.08169,0.1635,1147.9993660920302,0.0,-7.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1135.326586827186,0.0,0.08169,0.1635,1135.326586827186,0.0,-8.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1143.9762615635084,0.0,0.08169,0.1635,1143.9762615635084,0.0,-8.700000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1263.9210134584869,0.0,0.08169,0.1635,1263.9210134584869,0.0,-9.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1672.2488194280804,0.0,0.08169,0.1635,1672.2488194280804,0.0,-8.700000000000001,10
1.0559506399942076e-14,0.0,0.0,0.0,0,0.0,0.0,2191.986339405799,1.0559506399942076e-14,0.08169,0.1635,2191.986339405799,29.271528674992695,-8.200000000000001,10
1.887858234221393e-14,0.0,0.0,0.0,0,0.0,0.0,2002.660338069207,1.887858234221393e-14,0.08169,0.1635,2002.660338069207,52.333945206805126,-7.800000000000001,10
2.1118067948755242e-14,0.0,0.0,0.0,0,0.0,0.0,1728.970267361393,2.1118067948755242e-14,0.08169,0.1635,1728.970267361393,58.54305734998539,-7.4,10
4.063423537820071e-14,0.0,0.0,0.0,0,0.0,0.0,1726.7986560997608,4.063423537820071e-14,0.08169,0.1635,1726.7986560997608,112.65103459769917,-7.0,10
5.701184252509468e-14,0.0,0.0,0.0,0,0.0,0.0,1728.8642823496202,5.701184252509468e-14,0.08169,0.1635,1728.8642823496202,158.06101408970545,-6.800000000000001,10
5.282678355359706e-14,0.0,0.0,0.0,0,0.0,0.0,1696.681609080868,5.282678355359706e-14,0.08169,0.1635,1696.681609080868,146.45704947151927,-6.800000000000001,10
4.735251449197012e-14,0.0,0.0,0.0,0,0.0,0.0,1647.5954079140513,4.735251449197012e-14,0.08169,0.1635,1647.5954079140513,131.27837102723996,-6.9,10
2.367750166991054e-14,0.0,0.0,0.0,0,0.0,0.0,1646.5312318774747,2.367750166991054e-14,0.08169,0.1635,1646.5312318774747,65.63918551361998,-7.1000000000000005,10
2.399774051945519e-14,0.0,0.0,0.0,0,0.0,0.0,1748.3720133941042,2.399774051945519e-14,0.08169,0.1635,1748.3720133941042,66.52620153407432,-7.5,10
1.9564416790339414e-14,0.0,0.0,0.0,0,0.0,0.0,2142.3550724641505,1.9564416790339414e-14,0.08169,0.1635,2142.3550724641505,54.23524280628423,-7.800000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2911.321755024384,0.0,0.08169,0.1635,2911.321755024384,0.0,-8.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3494.087912615614,0.0,0.08169,0.1635,3494.087912615614,0.0,-8.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3646.3386264665096,0.0,0.08169,0.1635,3646.3386264665096,0.0,-9.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3498.7815345655567,0.0,0.08169,0.1635,3498.7815345655567,0.0,-9.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3191.965740280154,0.0,0.08169,0.1635,3191.965740280154,0.0,-9.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2619.6250471122985,0.0,0.08169,0.1635,2619.6250471122985,0.0,-9.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2073.9774361952436,0.0,0.08169,0.1635,2073.9774361952436,0.0,-9.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1516.1328970866107,0.0,0.08169,0.1635,1516.1328970866107,0.0,-9.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1319.6150556654297,0.0,0.08169,0.1635,1319.6150556654297,0.0,-9.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1244.5603636548308,0.0,0.08169,0.1635,1244.5603636548308,0.0,-9.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1235.5840820454937,0.0,0.08169,0.1635,1235.5840820454937,0.0,-10.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1242.702381509669,0.0,0.08169,0.1635,1242.702381509669,0.0,-10.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1378.1274340017617,0.0,0.08169,0.1635,1378.1274340017617,0.0,-10.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1832.3510759878652,0.0,0.08169,0.1635,1832.3510759878652,0.0,-10.5,10
1.567929721161792e-14,0.0,0.0,0.0,0,0.0,0.0,2314.453101989088,1.567929721161792e-14,0.08169,0.1635,2314.453101989088,43.463785002261886,-8.6,10
1.7781831635461768e-13,0.0,0.0,0.0,0,0.0,0.0,2090.465675883912,1.7781831635461768e-13,0.08169,0.1635,2090.465675883912,493.1124236516053,-6.300000000000001,10
2.6213127713091727e-13,0.0,0.0,0.0,0,0.0,0.0,1783.8207553930006,2.6213127713091727e-13,0.08169,0.1635,1783.8207553930006,727.0871589449279,-4.3,10
3.211603346246818e-13,0.0,0.0,0.0,0,0.0,0.0,1760.4672824927575,3.211603346246818e-13,0.08169,0.1635,1760.4672824927575,890.9709039179013,-2.5,10
3.46047349830263e-13,0.0,0.0,0.0,0,0.0,0.0,1729.61699222915,3.46047349830263e-13,0.08169,0.1635,1729.61699222915,960.1005350732975,-1.1,10
3.445333595468376e-13,0.0,0.0,0.0,0,0.0,0.0,1696.681609080868,3.445333595468376e-13,0.08169,0.1635,1696.681609080868,955.9258499680348,-0.1,10
3.128035766826397e-13,0.0,0.0,0.0,0,0.0,0.0,1647.5954079140513,3.128035766826397e-13,0.08169,0.1635,1647.5954079140513,867.8512382629742,0.5,10
2.55402900626696e-13,0.0,0.0,0.0,0,0.0,0.0,1646.5312318774747,2.55402900626696e-13,0.08169,0.1635,1646.5312318774747,708.5191019474702,0.6000000000000001,10
1.708994146166912e-13,0.0,0.0,0.0,0,0.0,0.0,1748.3720133941042,1.708994146166912e-13,0.08169,0.1635,1748.3720133941042,474.0042955298302,-0.3,10
7.194049119802509e-14,0.0,0.0,0.0,0,0.0,0.0,2142.3550724641505,7.194049119802509e-14,0.08169,0.1635,2142.3550724641505,199.4895103789977,-1.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2902.7564357055953,0.0,0.08169,0.1635,2902.7564357055953,0.0,-3.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3494.087912615614,0.0,0.08169,0.1635,3494.087912615614,0.0,-4.6000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3646.3386264665096,0.0,0.08169,0.1635,3646.3386264665096,0.0,-6.1000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3495.796650560524,0.0,0.08169,0.1635,3495.796650560524,0.0,-6.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3168.6706672843575,0.0,0.08169,0.1635,3168.6706672843575,0.0,-6.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2579.740075334908,0.0,0.08169,0.1635,2579.740075334908,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2028.611525237598,0.0,0.08169,0.1635,2028.611525237598,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1475.3027120409602,0.0,0.08169,0.1635,1475.3027120409602,0.0,-6.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1283.3984630710358,0.0,0.08169,0.1635,1283.3984630710358,0.0,-7.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1210.7597967369738,0.0,0.08169,0.1635,1210.7597967369738,0.0,-7.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1209.9465239935737,0.0,0.08169,0.1635,1209.9465239935737,0.0,-7.800000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1213.4267257066876,0.0,0.08169,0.1635,1213.4267257066876,0.0,-8.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1340.8985763969654,0.0,0.08169,0.1635,1340.8985763969654,0.0,-8.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1707.833827870685,0.0,0.08169,0.1635,1707.833827870685,0.0,-7.300000000000001,10
8.668311512810403e-14,0.0,0.0,0.0,0,0.0,0.0,2250.494391823283,8.668311512810403e-14,0.08169,0.1635,2250.494391823283,240.35225250916116,-4.6000000000000005,10
1.8862125096831542e-13,0.0,0.0,0.0,0,0.0,0.0,2057.277226483029,1.8862125096831542e-13,0.08169,0.1635,2057.277226483029,523.1567668451138,-1.5,10
2.735506625065654e-13,0.0,0.0,0.0,0,0.0,0.0,1761.1875479809282,2.735506625065654e-13,0.08169,0.1635,1761.1875479809282,758.9177088034986,1.8,10
3.3014072073776904e-13,0.0,0.0,0.0,0,0.0,0.0,1730.746057048445,3.3014072073776904e-13,0.08169,0.1635,1730.746057048445,916.0767348654857,3.9,10
3.5998308854931997e-13,0.0,0.0,0.0,0,0.0,0.0,1728.8642823496202,3.5998308854931997e-13,0.08169,0.1635,1728.8642823496202,998.9693454685041,4.800000000000001,10
3.5675754513666857e-13,0.0,0.0,0.0,0,0.0,0.0,1696.681609080868,3.5675754513666857e-13,0.08169,0.1635,1696.681609080868,990.0268820084045,5.300000000000001,10
3.2564291719075963e-13,0.0,0.0,0.0,0,0.0,0.0,1647.5954079140513,3.2564291719075963e-13,0.08169,0.1635,1647.5954079140513,903.631594040479,5.5,10
1.4589938915883361e-13,0.0,0.0,0.0,0,0.0,0.0,1646.5312318774747,1.4589938915883361e-13,0.08169,0.1635,1646.5312318774747,404.71262643688135,5.300000000000001,10
9.34504366256116e-14,0.0,0.0,0.0,0,0.0,0.0,1748.3720133941042,9.34504366256116e-14,0.08169,0.1635,1748.3720133941042,259.1883165362191,4.2,10
9.235376705356386e-15,0.0,0.0,0.0,0,0.0,0.0,2142.3550724641505,9.235376705356386e-15,0.08169,0.1635,2142.3550724641505,25.6096523170774,3.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2902.7564357055953,0.0,0.08169,0.1635,2902.7564357055953,0.0,0.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3494.087912615614,0.0,0.08169,0.1635,3494.087912615614,0.0,-0.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3646.3386264665096,0.0,0.08169,0.1635,3646.3386264665096,0.0,-0.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3495.796650560524,0.0,0.08169,0.1635,3495.796650560524,0.0,-0.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3168.6706672843575,0.0,0.08169,0.1635,3168.6706672843575,0.0,0.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2557.807666776191,0.0,0.08169,0.1635,2557.807666776191,0.0,0.8,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1982.813022395165,0.0,0.08169,0.1635,1982.813022395165,0.0,0.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1415.6461281693655,0.0,0.08169,0.1635,1415.6461281693655,0.0,-1.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1223.7310644023216,0.0,0.08169,0.1635,1223.7310644023216,0.0,-1.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1162.4392832062308,0.0,0.08169,0.1635,1162.4392832062308,0.0,-2.3000000000000003,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1161.4940699379708,0.0,0.08169,0.1635,1161.4940699379708,0.0,-2.4000000000000004,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1180.6276090021133,0.0,0.08169,0.1635,1180.6276090021133,0.0,-2.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1312.9466517614333,0.0,0.08169,0.1635,1312.9466517614333,0.0,-2.9000000000000004,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1691.2136476571563,0.0,0.08169,0.1635,1691.2136476571563,0.0,-2.8000000000000003,10
1.7730571162769838e-14,0.0,0.0,0.0,0,0.0,0.0,2237.9708567586904,1.7730571162769838e-14,0.08169,0.1635,2237.9708567586904,49.16008780946037,-1.9,10
1.5830214423100958e-14,0.0,0.0,0.0,0,0.0,0.0,2034.8646409321987,1.5830214423100958e-14,0.08169,0.1635,2034.8646409321987,43.89293554416105,-0.4,10
1.2980225967272634e-14,0.0,0.0,0.0,0,0.0,0.0,1728.3192165747882,1.2980225967272634e-14,0.08169,0.1635,1728.3192165747882,35.99220714621206,1.2000000000000002,10
4.210303750472573e-14,0.0,0.0,0.0,0,0.0,0.0,1693.510710565377,4.210303750472573e-14,0.08169,0.1635,1693.510710565377,116.75520854746838,2.1,10
1.0605517965284501e-13,0.0,0.0,0.0,0,0.0,0.0,1728.8642823496202,1.0605517965284501e-13,0.08169,0.1635,1728.8642823496202,294.14034972715586,2.5,10
1.2799585617595847e-13,0.0,0.0,0.0,0,0.0,0.0,1696.681609080868,1.2799585617595847e-13,0.08169,0.1635,1696.681609080868,355.0063256973371,2.4000000000000004,10
1.1614339538703013e-13,0.0,0.0,0.0,0,0.0,0.0,1647.5954079140513,1.1614339538703013e-13,0.08169,0.1635,1647.5954079140513,322.123165283114,2.2,10
3.862144344183291e-14,0.0,0.0,0.0,0,0.0,0.0,1646.5312318774747,3.862144344183291e-14,0.08169,0.1635,1646.5312318774747,107.09876272775294,1.8,10
4.0481703980283057e-14,0.0,0.0,0.0,0,0.0,0.0,1748.3720133941042,4.0481703980283057e-14,0.08169,0.1635,1748.3720133941042,112.25505568990408,1.0,10
7.598398187170986e-15,0.0,0.0,0.0,0,0.0,0.0,2142.3550724641505,7.598398187170986e-15,0.08169,0.1635,2142.3550724641505,21.068609061197304,0.6000000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2902.7564357055953,0.0,0.08169,0.1635,2902.7564357055953,0.0,-1.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3494.087912615614,0.0,0.08169,0.1635,3494.087912615614,0.0,-2.1,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3646.3386264665096,0.0,0.08169,0.1635,3646.3386264665096,0.0,-2.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3495.796650560524,0.0,0.08169,0.1635,3495.796650560524,0.0,-2.9000000000000004,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3168.6706672843575,0.0,0.08169,0.1635,3168.6706672843575,0.0,-3.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2557.807666776191,0.0,0.08169,0.1635,2557.807666776191,0.0,-3.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1974.048710809374,0.0,0.08169,0.1635,1974.048710809374,0.0,-4.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1389.8485111200741,0.0,0.08169,0.1635,1389.8485111200741,0.0,-5.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1153.3202462749143,0.0,0.08169,0.1635,1153.3202462749143,0.0,-5.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1058.9373488520182,0.0,0.08169,0.1635,1058.9373488520182,0.0,-6.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1053.8111350172885,0.0,0.08169,0.1635,1053.8111350172885,0.0,-6.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1075.2785072998588,0.0,0.08169,0.1635,1075.2785072998588,0.0,-7.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1219.9069521408016,0.0,0.08169,0.1635,1219.9069521408016,0.0,-7.9,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1661.0663192063284,0.0,0.08169,0.1635,1661.0663192063284,0.0,-6.4,10
9.093192921275742e-14,0.0,0.0,0.0,0,0.0,0.0,2201.4817312768805,9.093192921275742e-14,0.08169,0.1635,2201.4817312768805,252.14365731054235,-3.5,10
1.9330853254255152e-13,0.0,0.0,0.0,0,0.0,0.0,2029.2885315372903,1.9330853254255152e-13,0.08169,0.1635,2029.2885315372903,536.176761336818,-0.6000000000000001,10
2.7857829802426284e-13,0.0,0.0,0.0,0,0.0,0.0,1791.3218986752124,2.7857829802426284e-13,0.08169,0.1635,1791.3218986752124,772.8713304789266,1.7000000000000002,10
3.380663359236691e-13,0.0,0.0,0.0,0,0.0,0.0,1803.6421155539554,3.380663359236691e-13,0.08169,0.1635,1803.6421155539554,938.0581006096518,3.0,10
3.6753212969086195e-13,0.0,0.0,0.0,0,0.0,0.0,1842.395859552627,3.6753212969086195e-13,0.08169,0.1635,1842.395859552627,1019.899774307157,3.7,10
3.6715010014980674e-13,0.0,0.0,0.0,0,0.0,0.0,1800.0948620986994,3.6715010014980674e-13,0.08169,0.1635,1800.0948620986994,1018.8480555502913,4.0,10
3.3536354636914344e-13,0.0,0.0,0.0,0,0.0,0.0,1741.8744832845987,3.3536354636914344e-13,0.08169,0.1635,1741.8744832845987,930.5814481247106,4.0,10
2.7310950541611506e-13,0.0,0.0,0.0,0,0.0,0.0,1731.159182298417,2.7310950541611506e-13,0.08169,0.1635,1731.159182298417,757.7363527446416,3.7,10
1.87220669732741e-13,0.0,0.0,0.0,0,0.0,0.0,1828.5291266857694,1.87220669732741e-13,0.08169,0.1635,1828.5291266857694,519.3236797230563,1.9,10
8.488632539107944e-14,0.0,0.0,0.0,0,0.0,0.0,2220.0399231342562,8.488632539107944e-14,0.08169,0.1635,2220.0399231342562,235.40392453725843,0.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2979.217051341753,0.0,0.08169,0.1635,2979.217051341753,0.0,-3.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3568.2990504508775,0.0,0.08169,0.1635,3568.2990504508775,0.0,-3.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3720.419986736337,0.0,0.08169,0.1635,3720.419986736337,0.0,-3.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3571.1757864847136,0.0,0.08169,0.1635,3571.1757864847136,0.0,-4.0,10
0.0,0.0,0.0,0.0,0,0.0,0.0,3245.6936523707386,0.0,0.08169,0.1635,3245.6936523707386,0.0,-4.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2618.9977888793564,0.0,0.08169,0.1635,2618.9977888793564,0.0,-4.3,10
0.0,0.0,0.0,0.0,0,0.0,0.0,2021.2271817642786,0.0,0.08169,0.1635,2021.2271817642786,0.0,-4.4,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1423.8783517368681,0.0,0.08169,0.1635,1423.8783517368681,0.0,-4.7,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1221.7844009207786,0.0,0.08169,0.1635,1221.7844009207786,0.0,-5.1000000000000005,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1148.4449357333613,0.0,0.08169,0.1635,1148.4449357333613,0.0,-5.800000000000001,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1137.2256652014023,0.0,0.08169,0.1635,1137.2256652014023,0.0,-6.5,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1148.2351286692394,0.0,0.08169,0.1635,1148.2351286692394,0.0,-7.2,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1287.47780454458,0.0,0.08169,0.1635,1287.47780454458,0.0,-7.6,10
0.0,0.0,0.0,0.0,0,0.0,0.0,1672.1839306453624,0.0,0.08169,0.1635,1672.1839306453624,0.0,-6.1000000000000005,10
